832.3092,774.3776,816.7152,750.0483,817.8409,804.2438,823.4055,792.0762,831.1973,781.014,821.1798,797.6068,844.5389,692.5282,823.4005,769.9555,852.3354,702.4808,854.5626,703.5863,822.2926,794.2885,861.2441,706.9029,863.4736,717.9628,821.1798,797.6068,823.4043,786.546,816.7027,694.7466,824.5175,785.4397,818.9356,721.2909,817.8362,783.2291,832.3102,778.8017,865.6968,701.3717
832.3094,774.9306,816.7152,750.0483,816.7275,804.2441,823.4058,793.1822,830.0838,781.0143,821.1798,797.6068,844.5389,692.5282,823.4005,769.9555,852.3354,702.4808,854.5627,704.1393,822.2928,795.3945,861.2441,706.9029,863.4738,719.0688,821.1801,798.7129,822.2905,785.4402,816.7027,694.7466,824.5175,785.4397,818.9356,721.2909,817.8362,783.2291,832.3102,778.8017,865.6968,701.3717
832.3095,775.4836,816.7152,750.0483,816.7277,805.3501,823.4058,793.1822,828.9703,781.0145,821.1798,797.6068,844.5389,692.5282,823.4005,769.9555,852.3354,702.4808,854.5628,704.6923,821.1793,795.3948,861.2441,706.9029,863.4738,719.0688,821.1801,798.7129,821.1768,784.3344,816.7027,694.7466,824.5175,785.4397,818.9356,721.2909,817.8362,783.2291,832.3102,778.8017,865.6968,701.3717
832.3095,775.4836,817.8289,751.1541,815.6143,805.3503,822.2926,794.2885,828.9706,782.1206,821.1798,797.6068,844.5391,693.6343,823.4005,769.9555,852.3354,702.4808,854.563,705.24535,821.1796,796.5008,861.2443,707.4559,863.4738,719.0688,820.0669,799.8192,821.1768,784.3344,816.7027,694.7466,824.5175,785.4397,818.9356,721.2909,817.8364,784.3352,832.3105,779.9078,865.6968,701.3717
832.3095,775.4836,817.8289,751.1541,814.5008,805.3506,822.2928,795.3945,827.8571,782.1208,821.1798,797.6068,842.3127,695.8468,823.4005,769.9555,852.3354,702.4808,854.5631,705.7984,820.0661,796.5011,861.2444,708.0089,863.4738,719.0688,820.0669,799.8192,818.9496,783.2289,816.7027,694.7466,824.5175,785.4397,818.9359,722.397,817.8364,784.3352,831.197,779.908,865.6968,701.3717
832.3095,775.4836,818.9421,750.0478,813.3873,805.3508,822.2928,795.3945,827.8574,783.2269,821.1798,797.6068,841.1995,696.9531,824.514,769.9552,852.3354,702.4808,854.5631,705.7984,820.0661,796.5011,861.2444,708.0089,864.5873,719.0685,820.0671,800.9252,818.9496,783.2289,816.7027,694.7466,824.5175,785.4397,817.8224,722.3972,817.8364,784.3352,831.1973,781.014,865.6968,701.3717
832.3095,775.4836,817.8287,750.0481,813.3873,805.3508,821.1796,796.5008,826.7439,783.2271,821.1798,797.6068,840.0863,698.0594,825.6274,769.955,852.3354,702.4808,854.5631,705.7984,818.9529,797.6073,861.2444,708.0089,864.5873,719.0685,818.9537,800.9254,817.8362,783.2291,817.2595,694.74645,824.5175,785.4397,817.8227,723.5032,817.8364,784.3352,830.0841,782.1203,865.6968,701.3717
832.3095,775.4836,816.715,748.9423,813.3873,805.3508,821.1796,796.5008,826.7439,783.2271,821.1798,797.6068,840.0863,698.0594,827.8544,769.9544,851.2219,702.481,854.5631,705.7984,818.9529,797.6073,861.2444,708.0089,864.5873,719.0685,818.9539,802.0315,817.8364,784.3352,817.8162,694.7463,824.5177,786.5457,817.8227,723.5032,817.8362,783.2291,828.9706,782.1206,865.6968,701.3717
832.3095,775.4836,816.715,748.9423,812.2739,805.3511,821.1796,796.5008,825.6307,784.3334,821.1798,797.6068,840.0865,699.1654,831.195,771.0597,851.2219,702.481,854.5631,705.7984,817.8394,797.6076,861.2444,708.0089,864.5873,719.0685,817.8404,802.0317,817.8364,784.3352,817.8162,694.7463,825.6317,788.7575,817.8229,724.6093,816.7227,783.2294,828.9708,783.2266,865.6968,701.3717
831.7531,777.1428,816.715,748.9423,812.2739,805.3511,820.0661,796.5011,825.6307,784.3334,821.1798,797.6068,840.0865,699.1654,833.4225,773.2713,850.1087,703.5873,854.0063,705.7985,817.8397,798.7136,861.2444,708.0089,864.5873,719.0685,817.8407,803.1378,817.8364,784.3352,817.8162,694.7463,825.632,789.8636,817.8232,725.7153,815.6092,783.2296,827.8574,783.2269,865.697,702.4778
831.1968,778.802,816.7147,747.8363,812.2741,806.4571,820.0664,797.6071,824.5172,784.3337,821.1798,797.6068,838.973,699.1657,834.5367,776.5891,850.109,704.6934,853.4496,705.7986,816.7262,798.7139,861.2444,708.0089,864.5873,719.0685,817.8407,803.1378,817.8364,784.3352,818.373,695.2992,825.6322,790.9696,817.8232,725.7153,815.6092,783.2296,827.8576,784.3329,865.697,702.4778
829.5271,781.01445,816.7147,747.8363,812.2741,806.4571,820.0664,797.6071,824.5172,784.3337,821.1798,797.6068,838.973,699.1657,832.3105,779.9078,848.9958,705.7996,853.4496,705.7986,816.7262,798.7139,861.2444,708.0089,863.4736,717.9628,816.7275,804.2441,817.8364,784.3352,818.9299,695.8521,824.519,792.0759,817.8234,726.8213,814.496,784.3359,826.7442,784.3332,865.697,702.4778
827.8574,783.2269,816.715,748.9423,812.2744,807.5632,818.9529,797.6073,824.5175,785.4397,821.1798,797.6068,838.9733,700.2717,830.0843,783.2264,848.996,706.9057,853.4496,705.7986,815.613,799.8202,861.2444,708.0089,863.4733,716.8567,816.7275,804.2441,817.8364,784.3352,820.044,698.61695,824.5192,793.1819,817.8237,727.9274,813.3826,784.3362,826.7444,785.4392,865.697,702.4778
826.744,783.78015,817.8282,747.836,812.2744,807.5632,818.9526,796.5013,824.5175,785.4397,821.1798,797.6068,837.8601,701.378,827.8574,783.2269,848.9963,708.0117,853.4496,705.7986,815.613,799.8202,861.2444,708.0089,863.4733,716.8567,816.7277,805.3501,817.8364,784.3352,821.1581,701.3818,824.5192,793.1819,818.9374,729.0332,813.3826,784.3362,825.6309,785.4394,865.697,702.4778
825.6307,784.3334,818.9416,747.8358,812.2746,808.6692,818.9526,796.5013,824.5177,786.5457,821.1798,797.6068,837.8606,703.5901,827.8571,782.1208,848.9965,709.1177,853.4496,705.7986,815.6132,800.9262,861.2444,708.0089,863.4733,716.8567,816.7277,805.3501,817.8362,783.2291,821.7156,704.69975,824.5195,794.288,818.9376,730.1392,813.3826,784.3362,825.6309,785.4394,865.697,702.4778
825.0741,784.88655,820.0551,747.8355,812.2749,809.7752,818.9526,796.5013,824.518,787.6518,821.1801,798.7129,837.8608,704.6961,826.7437,782.1211,847.8835,711.3301,853.4496,705.7986,814.4998,800.9265,861.2444,708.0089,863.4733,716.8567,816.728,806.4561,817.8362,783.2291,822.273,708.0177,824.5195,794.288,818.9376,730.1392,813.3826,784.3362,825.6312,786.5455,865.697,702.4778
824.5175,785.4397,820.0554,748.9415,812.2751,810.8813,818.9526,796.5013,824.518,787.6518,820.0666,798.7131,837.8608,704.6961,826.7437,782.1211,847.8838,712.4361,853.4496,705.7986,814.4998,800.9265,861.2444,708.0089,864.5868,716.8565,816.728,806.4561,817.8362,783.2291,822.8301,709.67665,823.406,794.2882,820.0514,731.245,813.3826,784.3362,824.518,787.6518,865.697,702.4778
824.5176,785.9927,818.9419,748.9418,812.2751,810.8813,818.9526,796.5013,824.5182,788.7578,820.0669,799.8192,837.8611,705.8022,825.6302,782.1213,846.7708,714.6484,853.4496,705.7986,813.9432,801.4796,860.6878,708.56205,864.5868,716.8565,816.728,806.4561,817.8362,783.2291,823.3873,711.3356,823.406,794.2882,820.0516,732.351,813.3826,784.3362,824.5182,788.7578,865.697,702.4778
824.5177,786.5457,818.9419,748.9418,812.2754,811.9873,820.0661,796.5011,824.5185,789.8638,818.9534,799.8194,837.8613,706.9082,824.5167,782.1216,846.7711,715.7545,853.4496,705.7986,813.3866,802.0327,860.1312,709.1152,864.5868,716.8565,816.728,806.4561,817.8362,783.2291,823.9441,711.8885,823.406,794.2882,821.1653,733.4568,813.3826,784.3362,824.5182,788.7578,865.697,702.4778
824.5179,787.65175,818.9419,748.9418,812.2754,811.9873,820.0659,795.395,824.5185,789.8638,818.9537,800.9254,837.8613,706.9082,823.4033,782.1218,845.6578,716.8607,853.4496,705.7986,813.3868,803.1388,859.5744,709.11535,865.7003,716.8562,816.728,806.4561,817.8362,783.2291,824.501,712.4414,822.2923,793.1824,821.1656,734.5628,813.3823,783.2301,824.5185,789.8638,865.697,702.4778
824.5182,788.7578,818.9421,750.0478,812.2756,813.0933,818.9519,793.1832,823.4053,790.9701,817.8407,803.1378,837.8613,706.9082,822.2898,782.1221,845.6581,717.9668,853.4496,705.7986,812.2733,803.139,859.0177,709.1155,866.8137,716.856,816.728,806.4561,817.8362,783.2291,824.501,712.4414,822.2923,793.1824,822.2793,735.6686,813.3823,783.2301,824.5187,790.9699,865.6968,701.3717
823.9616,789.31095,818.9419,748.9418,812.2759,814.1994,820.0649,790.9709,823.4055,792.0762,816.7275,804.2441,837.8613,706.9082,821.1763,782.1223,845.6583,719.0728,853.4496,705.7986,812.2733,803.139,859.0177,709.1155,866.8137,716.856,816.728,806.4561,817.8359,782.1231,824.501,712.4414,822.2923,793.1824,822.2795,736.7747,813.3823,783.2301,824.5187,790.9699,865.6968,701.3717
823.405,789.8641,818.9419,748.9418,812.2759,814.1994,820.0644,788.7588,823.4055,792.0762,815.614,804.2443,840.0883,706.9077,820.0629,782.1226,844.5449,719.0731,853.4496,705.7986,812.2733,803.139,859.0177,709.1155,866.8137,716.856,816.728,806.4561,817.8359,782.1231,824.501,712.4414,822.2923,793.1824,822.2798,737.8807,813.3823,783.2301,823.4055,792.0762,865.6968,701.3717
823.4052,790.97015,818.9421,750.0478,812.2761,815.3054,820.0644,788.7588,823.4058,793.1822,814.5005,804.2446,842.3152,706.9072,818.9494,782.1228,844.5451,720.1791,853.4495,705.2456,812.2736,804.2451,859.0177,709.1155,867.9272,716.8557,816.728,806.4561,817.8359,782.1231,824.501,712.4414,821.1788,793.1827,821.1663,737.8809,813.3823,783.2301,823.4055,792.0762,865.6968,701.3717
823.4055,792.0762,818.9419,748.9418,813.3896,815.3052,820.0644,788.7588,823.4058,793.1822,813.3873,805.3508,845.6553,705.8004,818.9494,782.1228,842.3184,721.2856,853.4494,704.6926,812.2736,804.2451,859.0177,709.1155,867.9272,716.8557,816.728,806.4561,817.8359,782.1231,824.5011,712.9944,821.1788,793.1827,821.1666,738.987,813.3823,783.2301,823.4058,793.1822,865.6968,701.3717
823.4055,792.0762,818.9419,748.9418,813.3898,816.4112,821.1778,788.7586,823.4058,793.1822,813.3873,805.3508,847.8818,703.5878,818.9494,782.1228,842.3187,722.3917,853.4494,704.6926,812.2736,804.2451,859.0177,709.1155,867.9272,716.8557,816.728,806.4561,817.8359,782.1231,824.5012,713.5474,821.1791,794.2887,820.0534,740.0933,813.3823,783.2301,823.4058,793.1822,865.6968,701.3717
823.4055,792.0762,818.9419,748.9418,813.3898,816.4112,821.1778,788.7586,822.2923,793.1824,812.2739,805.3511,850.1085,702.4813,818.9496,783.2289,842.3187,722.3917,853.4494,704.6926,812.2736,804.2451,859.0177,709.1155,867.9272,716.8557,817.8414,806.4559,817.8359,782.1231,824.5012,713.5474,821.1791,794.2887,820.0534,740.0933,813.3823,783.2301,823.4058,793.1822,865.6968,701.3717
823.4055,792.0762,818.9419,748.9418,813.3901,817.5172,821.1778,788.7586,822.2923,793.1824,812.2741,806.4571,851.2217,701.375,818.9496,783.2289,842.3187,722.3917,854.0061,704.69245,812.2736,804.2451,859.0176,708.56245,867.9272,716.8557,817.8414,806.4559,817.8359,782.1231,824.5012,713.5474,821.1793,795.3948,820.0536,741.1993,813.3823,783.2301,823.4058,793.1822,865.6965,700.2657
823.4055,792.0762,818.9419,748.9418,813.3901,817.5172,821.1778,788.7586,822.2926,794.2885,812.2744,807.5632,852.3349,700.2687,817.8362,783.2291,842.3184,721.2856,854.5628,704.6923,812.2739,805.3511,859.0175,708.0094,867.9274,717.9617,817.8414,806.4559,815.6087,781.0176,824.5012,713.5474,818.9524,795.3953,820.0539,742.3053,813.3823,783.2301,823.406,794.2882,865.6965,700.2657
823.4057,792.6292,818.9419,748.9418,813.3898,816.4112,821.1778,788.7586,822.2926,794.2885,812.2744,807.5632,853.4484,700.2685,816.7227,783.2294,842.3184,721.2856,854.5628,704.6923,812.2739,805.3511,859.5742,708.0093,867.9274,717.9617,816.728,806.4561,815.609,782.1236,824.5012,713.5474,818.9524,795.3953,818.9404,742.3056,813.3823,783.2301,823.406,794.2882,866.8102,701.3715
823.4058,793.1822,818.9419,748.9418,813.3898,816.4112,821.1778,788.7586,821.1793,795.3948,812.2744,807.5632,854.5618,700.2682,816.7227,783.2294,842.3184,721.2856,854.5628,704.6923,812.2741,806.4571,860.1309,708.0092,869.0409,717.9615,816.7277,805.3501,814.4958,783.2299,826.7282,714.0999,817.8392,796.5016,818.9406,743.4116,813.3823,783.2301,822.2926,794.2885,866.8102,701.3715
823.4059,793.7352,818.9419,748.9418,812.2764,816.4114,820.0644,788.7588,821.1793,795.3948,812.2741,806.4571,854.5621,701.3742,815.6092,783.2296,843.4314,719.0733,854.5627,704.1393,811.1606,806.4574,860.1309,708.0092,869.0409,717.9615,816.7277,805.3501,813.3823,783.2301,828.9553,714.6524,817.8392,796.5016,818.9406,743.4116,813.3823,783.2301,822.2926,794.2885,867.9234,700.2652
823.406,794.2882,818.9419,748.9418,812.2764,816.4114,820.0644,788.7588,820.0659,795.395,812.2741,806.4571,854.5621,701.3742,815.6095,784.3357,845.6578,716.8607,854.5626,703.5863,811.1606,806.4574,860.1309,708.0092,869.0409,717.9615,817.8412,805.3498,813.3823,783.2301,835.0794,714.65105,818.9526,796.5013,817.8274,744.5179,813.3823,783.2301,822.2928,795.3945,869.0369,700.2649
823.406,794.2882,820.0556,750.0476,812.2764,816.4114,818.9511,789.8651,820.0659,795.395,812.2741,806.4571,854.5621,701.3742,815.6095,784.3357,848.9977,714.6479,854.5626,703.5863,811.1606,806.4574,860.1309,708.0092,869.0409,717.9615,816.728,806.4561,813.3823,783.2301,841.2035,714.6497,818.9526,796.5013,817.8274,744.5179,812.2688,783.2304,821.1793,795.3948,869.0369,700.2649
823.406,794.2882,820.0556,750.0476,812.2764,816.4114,818.9511,789.8651,818.9526,796.5013,811.1606,806.4574,854.5621,701.3742,815.6095,784.3357,852.3377,712.4351,854.5626,703.5863,811.1606,806.4574,860.1309,708.0092,869.0409,717.9615,816.728,806.4561,813.3823,783.2301,847.3273,713.54225,818.9526,796.5013,817.8277,745.6239,812.2688,783.2304,821.1796,796.5008,870.1504,700.2647
823.406,794.2882,820.0559,751.1536,812.2764,816.4114,818.9511,789.8651,818.9526,796.5013,812.2741,806.4571,854.5623,702.4803,815.6095,784.3357,854.5643,711.3286,854.5626,703.5863,811.1606,806.4574,860.1309,708.0092,870.1544,717.9612,816.7282,807.5622,813.3823,783.2301,853.4511,712.4348,818.9524,795.3953,816.7145,746.7302,812.2688,783.2304,821.1796,796.5008,870.1504,700.2647
823.406,794.2882,820.0559,751.1536,812.2764,816.4114,818.9511,789.8651,817.8394,797.6076,812.2741,806.4571,854.5623,702.4803,815.6095,784.3357,855.6778,711.3283,854.5626,703.5863,811.1606,806.4574,860.1309,708.0092,869.0409,717.9615,816.7282,807.5622,813.3823,783.2301,855.6781,712.4343,817.8389,795.3955,816.7145,746.7302,812.2688,783.2304,820.0664,797.6071,870.1504,700.2647
822.8493,794.28835,821.1693,751.1534,812.2764,816.4114,818.9511,789.8651,817.8394,797.6076,812.2741,806.4571,855.6758,702.48,815.6095,784.3357,856.791,710.222,854.5624,702.48025,812.2741,806.4571,860.1308,707.4562,869.0407,716.8555,816.7282,807.5622,813.3823,783.2301,857.905,712.4338,817.8387,794.2895,816.7147,747.8363,812.2688,783.2304,820.0664,797.6071,870.1504,700.2647
822.2926,794.2885,820.0561,752.2597,812.2764,816.4114,818.9511,789.8651,817.8394,797.6076,812.2741,806.4571,854.5623,702.4803,815.6095,784.3357,857.9042,709.1157,854.5621,701.3742,812.2741,806.4571,860.1307,706.9032,869.0407,716.8555,816.728,806.4561,813.3823,783.2301,857.9048,711.3278,817.8384,793.1834,815.6012,747.8365,812.2688,783.2304,818.9529,797.6073,870.1504,700.2647
822.2924,793.73545,817.8294,753.3662,812.2764,816.4114,818.9511,789.8651,817.8394,797.6076,812.2741,806.4571,854.5623,702.4803,815.6095,784.3357,857.904,708.0097,854.5621,701.3742,812.2739,805.3511,861.2441,706.90295,867.9272,716.8557,816.7282,807.5622,813.3823,783.2301,857.9045,710.2218,817.8382,792.0774,815.6015,748.9426,813.3823,783.2301,818.9529,797.6073,870.1504,700.2647
822.2923,793.1824,816.7162,754.4725,812.2764,816.4114,818.9511,789.8651,817.8394,797.6076,812.2741,806.4571,854.5623,702.4803,815.6095,784.3357,857.904,708.0097,854.5621,701.3742,812.2739,805.3511,862.3576,706.9027,867.9269,715.7497,816.7282,807.5622,813.3823,783.2301,857.9045,710.2218,817.8379,790.9714,815.6015,748.9426,813.3823,783.2301,817.8397,798.7136,869.0369,700.2649
822.2923,793.1824,815.603,755.5788,812.2764,816.4114,818.9511,789.8651,817.8394,797.6076,812.2741,806.4571,855.6758,702.48,815.6095,784.3357,859.0175,708.0094,854.5621,701.3742,812.2739,805.3511,862.9143,706.90255,867.9272,716.8557,816.7282,807.5622,813.3823,783.2301,857.9045,710.2218,817.8379,790.9714,814.488,748.9428,813.3823,783.2301,817.8397,798.7136,869.0369,700.2649
822.2923,793.1824,814.4895,755.579,812.2764,816.4114,818.9511,789.8651,817.8394,797.6076,812.2741,806.4571,855.6758,702.48,815.6097,785.4417,859.0175,708.0094,854.5621,701.3742,812.2739,805.3511,863.4711,706.9024,867.9269,715.7497,816.7282,807.5622,814.4958,783.2299,857.3476,709.6689,817.8377,789.8653,814.4883,750.0488,813.3823,783.2301,817.8399,799.8197,869.0369,700.2649
822.2923,793.1824,814.4895,755.579,812.2764,816.4114,818.9511,789.8651,817.8394,797.6076,812.2741,806.4571,856.7893,702.4798,815.6097,785.4417,859.0175,708.0094,854.5621,701.3742,812.2739,805.3511,864.5847,707.45515,867.9269,715.7497,816.7282,807.5622,814.4958,783.2299,856.7908,709.116,817.8377,789.8653,813.3748,750.0491,813.3823,783.2301,817.8402,800.9257,869.0369,700.2649
822.2923,793.1824,814.4898,756.685,812.2764,816.4114,820.0646,789.8648,817.8394,797.6076,812.2741,806.4571,856.7893,702.4798,816.7232,785.4415,859.0175,708.0094,854.5621,701.3742,812.2739,805.3511,865.6983,708.0079,867.9269,715.7497,816.7282,807.5622,814.4958,783.2299,856.7908,709.116,817.8377,789.8653,813.3748,750.0491,814.4958,783.2299,817.8402,800.9257,869.0369,700.2649
822.2923,793.1824,813.3763,756.6853,812.2764,816.4114,820.0646,789.8648,817.8394,797.6076,812.2741,806.4571,857.9027,702.4795,816.7235,786.5475,859.0175,708.0094,854.5621,701.3742,812.2739,805.3511,865.1413,706.902,867.9269,715.7497,816.7282,807.5622,814.4958,783.2299,856.7908,709.116,816.7242,789.8656,812.2613,750.0493,814.4958,783.2299,816.727,802.032,869.0369,700.2649
822.2923,793.1824,813.3763,756.6853,812.2764,816.4114,820.0646,789.8648,817.8394,797.6076,812.2741,806.4571,856.7893,702.4798,816.7237,787.6535,859.0177,709.1155,854.5621,701.3742,812.2739,805.3511,864.5843,705.7961,867.9269,715.7497,816.7282,807.5622,813.3823,783.2301,856.7908,709.116,816.7245,790.9716,812.2616,751.1554,814.4958,783.2299,816.7272,803.138,869.0369,700.2649
821.7355,793.18255,812.2631,757.7916,812.2764,816.4114,820.0646,789.8648,817.8394,797.6076,812.2741,806.4571,856.7893,702.4798,816.7237,787.6535,859.0177,709.1155,854.5621,701.3742,812.2739,805.3511,865.1411,705.796,867.9267,714.6436,816.7282,807.5622,813.3823,783.2301,856.7908,709.116,817.8382,792.0774,811.1481,751.1556,814.4958,783.2299,816.7272,803.138,870.1504,700.2647
821.1788,793.1827,811.1496,757.7918,812.2764,816.4114,820.0646,789.8648,817.8394,797.6076,812.2741,806.4571,856.7893,702.4798,816.7237,787.6535,859.0177,709.1155,854.5621,701.3742,812.2739,805.3511,865.6978,705.7959,867.9267,714.6436,816.7282,807.5622,811.1556,784.3367,856.7908,709.116,817.8384,793.1834,811.1481,751.1556,814.4958,783.2299,816.7275,804.2441,870.1504,700.2647
821.1788,793.1827,811.1499,758.8979,812.2764,816.4114,820.0646,789.8648,817.8394,797.6076,812.2741,806.4571,856.7893,702.4798,816.7237,787.6535,857.9042,709.1157,854.5621,701.3742,812.2739,805.3511,865.1409,705.243,867.9267,714.6436,816.7282,807.5622,810.0422,784.3369,856.7908,709.116,818.9524,795.3953,810.0346,751.1559,814.4958,783.2299,815.614,804.2443,870.1504,700.2647
821.1788,793.1827,812.2633,758.8976,812.2764,816.4114,820.0646,789.8648,817.8394,797.6076,812.2741,806.4571,856.7893,702.4798,816.7237,787.6535,857.904,708.0097,854.5621,701.3742,812.2739,805.3511,864.584,704.6901,867.9267,714.6436,816.7282,807.5622,808.9287,784.3372,856.7908,709.116,818.9526,796.5013,810.0346,751.1559,814.4958,783.2299,815.614,804.2443,869.0369,700.2649
821.1788,793.1827,812.2633,758.8976,811.1629,816.4117,820.0646,789.8648,817.8394,797.6076,812.2741,806.4571,856.7893,702.4798,816.7237,787.6535,857.904,708.0097,854.5622,701.92725,812.2739,805.3511,864.584,704.6901,867.9267,714.6436,816.7282,807.5622,807.8152,784.3374,856.7908,709.116,818.9529,797.6073,810.0346,751.1559,814.4958,783.2299,814.5005,804.2446,869.0369,700.2649
821.1788,793.1827,812.2631,757.7916,811.1629,816.4117,820.0646,789.8648,817.8394,797.6076,812.2741,806.4571,856.789,701.3737,816.7237,787.6535,857.9042,709.1157,854.5623,702.4803,812.2739,805.3511,864.584,704.6901,867.9264,713.5376,816.7282,807.5622,807.8152,784.3374,856.2345,710.77515,818.9529,797.6073,810.0349,752.2619,813.3823,783.2301,813.3871,804.2448,869.0369,700.2649
