1093.1746,762.04408,1104.0442,771.95909,1097.4507,763.68006,1045.6756,868.65404,1097.2147,754.16823,1039.9841,861.21171,1103.8193,762.0749,1092.5051,755.7509,1035.3651,869.88403,1094.0433,763.08908,1076.2065,817.23886,1055.5776,833.45788,1039.0607,864.87288,1049.8262,857.16144,1077.3368,817.92988,1037.3121,862.71651,1090.7254,764.15714,1090.8589,763.58198,1037.1129,868.30202
1093.4362,761.98872,1103.6989,771.34716,1097.6399,763.49199,1045.6644,868.64298,1097.1702,754.11294,1040.0732,861.13427,1103.6523,761.96433,1092.6611,756.01631,1034.2515,869.099,1094.1323,762.80703,1076.3624,817.24989,1055.3771,833.36944,1037.5468,866.54333,1049.9264,857.05081,1077.3201,817.86905,1037.2564,862.73864,1090.859,763.85848,1090.9034,763.43818,1036.9013,868.11404
1093.6979,761.93336,1103.3536,770.73523,1097.7512,763.33712,1045.5865,868.67618,1097.1479,754.03552,1040.1622,861.04576,1103.5632,761.80951,1092.6276,755.9942,1033.9508,868.8668,1094.2047,762.59686,1076.4737,817.26092,1055.0876,833.39163,1037.0793,867.45038,1050.06,856.9623,1077.2811,817.86353,1037.223,862.74971,1091.0037,763.70361,1090.9591,763.30545,1036.7343,867.97029
1094.0096,761.88352,1102.8633,769.15372,1097.8403,763.2265,1045.4863,868.69833,1097.1145,753.96917,1040.2179,861.00151,1103.4518,761.68787,1092.5609,756.29284,1034.14,868.50176,1094.277,762.3867,1076.5294,817.26091,1054.8427,833.50229,1036.8345,867.98133,1050.227,856.94014,1077.2422,817.85801,1037.0894,862.74974,1091.0705,763.64829,1091.0593,763.19482,1036.634,867.84865
1094.3214,761.83368,1103.4534,769.10934,1097.9293,763.20436,1045.5197,868.64302,1097.0699,753.86963,1040.2735,860.96832,1103.307,761.5773,1092.5832,756.37026,1034.0175,868.39119,1094.366,762.21525,1076.5851,817.27196,1054.6757,833.54657,1036.6676,868.43484,1050.3718,856.90693,1077.1976,817.82484,1036.9781,862.69446,1091.3377,763.74777,1091.126,763.09526,1035.8101,868.05898
1094.4216,761.77835,1105.2352,770.24816,1098.0852,762.98311,1045.3527,868.63199,1097.0253,753.7701,1040.2735,860.86877,1103.1845,761.53308,1092.6278,756.5251,1033.8617,868.50183,1094.4551,762.04379,1076.6185,817.27195,1054.5198,833.57978,1036.5452,868.77774,1050.5276,856.82947,1077.1531,817.79167,1036.8667,862.62812,1091.3378,763.76989,1091.1928,762.9957,1035.1198,868.2914
1094.5218,761.72303,1104.9344,769.24174,1098.2076,762.79506,1045.297,868.58776,1096.9697,753.70375,1040.2401,860.7803,1103.0398,761.55523,1092.7058,756.72417,1033.7949,868.57926,1094.4996,761.88894,1076.6073,817.27195,1054.4753,833.69039,1036.4784,868.95472,1050.6501,856.78521,1077.0862,817.72532,1036.7553,862.56179,1091.3488,763.60399,1091.2262,762.91827,1034.6299,868.29151
1094.4717,761.70645,1105.1014,769.33018,1098.3301,762.62913,1045.3638,868.54351,1096.914,753.6374,1040.1955,860.71395,1102.9396,761.56632,1092.8505,756.8458,1035.053,868.22505,1094.5441,761.73408,1076.6296,817.24983,1054.4642,833.85077,1036.3894,869.10958,1050.7614,856.72988,1077.0194,817.65897,1036.722,862.60604,1091.282,763.39386,1091.2485,762.87403,1034.7412,868.23618
1094.4216,761.68987,1104.9344,769.3081,1098.3968,762.48533,1045.4751,868.52136,1096.8472,753.6153,1040.1844,860.70289,1102.8505,761.64376,1093.0509,756.64667,1036.2332,868.04783,1094.3437,761.82814,1076.663,817.27194,1054.4531,834.01115,1036.3003,869.1649,1050.806,856.69669,1076.9749,817.6258,1036.6329,862.66136,1091.1372,763.22798,1091.2485,762.81873,1035.0865,868.51261
1094.3603,761.69541,1104.7674,769.28602,1098.4636,762.38577,1045.6087,868.48815,1096.8249,753.58212,1040.1621,860.72501,1102.8171,761.72119,1093.2291,756.60239,1036.3446,867.9925,1094.1433,761.9222,1076.6407,817.24982,1054.4086,834.22683,1036.189,869.20917,1050.8839,856.57501,1076.9303,817.59263,1036.6217,862.58394,1091.0704,763.16164,1091.2485,762.85191,1036.0667,870.02766
1094.2991,761.70096,1105.4801,769.60661,1098.5415,762.30833,1045.7646,868.53236,1096.7024,753.43836,1040.0842,860.78033,1102.7837,761.80968,1093.4072,756.59129,1036.3,868.01463,1093.9151,762.09368,1076.5405,817.19455,1054.3641,834.44252,1035.9885,869.22027,1050.9618,856.51969,1076.8969,817.56499,1036.7108,862.57286,1090.792,763.2723,1091.1817,762.8851,1036.1224,870.43688
1094.2712,761.58483,1105.5691,769.41856,1098.5527,762.28621,1046.0875,868.43274,1096.6021,753.37202,1039.9952,860.8799,1102.7392,761.80969,1093.6076,756.59124,1036.4336,867.83763,1093.6868,762.26517,1076.4848,817.1282,1054.3085,834.65268,1035.8104,869.27562,1051.0175,856.47543,1076.8635,817.53734,1036.6216,861.97562,1090.6362,763.2834,1091.1149,762.88512,1036.0222,870.53645
1094.2434,761.4687,1105.0455,768.27947,1098.5193,762.29728,1046.1877,868.36636,1096.5687,753.32779,1039.9172,860.99052,1102.6835,761.8097,1093.6744,756.4585,1036.0773,867.88195,1092.7072,763.12809,1076.4848,817.05077,1054.0803,834.8131,1035.5989,869.34202,1051.0509,856.46437,1076.8356,817.45993,1036.7547,859.76352,1090.2799,763.4715,1091.0703,762.94043,1035.6548,870.4038
1094.2879,761.40786,1104.7615,767.83159,1098.2075,762.40795,1046.2879,868.35528,1096.5576,753.31673,1039.8282,861.07902,1102.6279,761.87607,1093.6632,756.27048,1035.9103,867.66079,1091.7275,763.99101,1076.4736,816.86275,1053.852,834.97353,1035.5989,869.41945,1051.062,856.42012,1076.8078,817.38251,1035.274,860.7814,1090.3244,763.51573,1091.0926,763.00679,1035.7995,870.16044
1094.3324,761.34702,1104.4774,767.38371,1097.8178,762.50758,1046.3992,868.29995,1096.5687,753.31673,1039.7614,861.17858,1102.5833,761.93139,1093.8859,756.33679,1035.8545,867.50595,1091.0874,764.42251,1076.4514,816.78533,1053.4735,835.0068,1035.5209,869.49689,1051.0731,856.3427,1076.8412,817.34932,1035.9536,862.14167,1090.5249,763.60417,1091.1149,763.0842,1035.6992,869.97244
1094.416,761.54609,1103.5753,766.32211,1097.3948,762.67358,1046.4883,868.25569,1096.5799,753.34991,1039.7169,861.28919,1102.5277,761.89822,1093.9305,756.22618,1035.8991,867.39534,1090.4472,764.854,1076.4625,816.67473,1053.2619,835.06214,1035.6768,869.51897,1051.0954,856.33163,1076.8746,817.31613,1035.074,862.4405,1090.3357,763.92496,1091.0926,763.12845,1035.6546,869.79549
1094.4995,761.74515,1102.829,765.18307,1097.0607,762.78426,1046.5662,868.18931,1096.5576,753.36097,1039.6724,861.38874,1102.55,761.99776,1093.73,756.17092,1035.8545,867.37323,1090.4694,764.54431,1076.5404,816.56411,1053.1283,835.08429,1036.0666,869.71797,1051.1065,856.34269,1076.8857,817.3106,1034.3059,863.28125,1090.2578,764.17937,1091.0927,763.20587,1035.5322,869.89506
1094.4829,761.86682,1101.9046,763.99982,1096.9828,762.83958,1046.6664,868.11187,1096.5353,753.41628,1039.6167,861.51042,1102.472,762.08626,1093.5853,756.25944,1035.899,867.30686,1090.4916,764.23462,1076.8856,816.8516,1053.0838,835.05112,1036.4007,869.83956,1051.0397,856.34271,1076.8969,817.30507,1034.3281,862.97156,1090.5139,764.15719,1091.0481,763.26118,1035.4542,869.90613
1094.4662,761.98849,1101.3032,763.39532,1096.916,762.98337,1046.9893,868.05649,1096.5576,753.47158,1039.5722,861.65421,1102.5166,762.20791,1093.3515,756.31479,1035.9547,867.152,1090.4971,763.92493,1076.9636,816.96218,1053.1617,834.92944,1036.6122,869.928,1050.9507,856.36485,1076.8801,817.23318,1034.328,862.72823,1090.6141,764.16823,1091.0036,763.33862,1035.3651,869.88403
1094.5108,762.27605,1100.7018,762.79082,1096.7824,763.07189,1047.3122,868.01218,1096.5465,753.4937,1039.5277,861.77589,1102.4832,762.13049,1093.1177,756.37014,1035.9101,867.19625,1090.5026,763.61524,1077.0193,817.05065,1053.2619,834.77458,1036.6344,869.60724,1050.8727,856.38698,1076.8634,817.16129,1034.6509,862.7171,1090.7811,764.19031,1090.9925,763.4271,1035.2983,869.91723
1094.5554,762.56361,1100.1004,762.18632,1096.6711,763.17145,1047.6463,868.03423,1096.5242,753.50476,1039.4832,861.93074,1102.2604,761.87616,1092.817,756.31491,1035.9324,867.21837,1090.5917,763.47143,1077.0193,817.05065,1053.3286,834.60866,1036.2557,869.09855,1050.7502,856.43125,1076.83,817.06729,1035.8203,863.70121,1090.9593,764.21239,1091.0148,763.5377,1035.265,869.97254
1094.5721,762.72398,1097.7282,760.18493,1096.5153,763.31527,1047.9803,868.00097,1096.5131,753.56007,1039.4276,862.07454,1102.1379,761.75452,1092.5609,756.37027,1036.1663,867.22938,1090.6807,763.32763,1077.0193,817.13914,1053.362,834.52017,1034.8748,867.82692,1050.6278,856.44234,1076.7966,816.97328,1037.8358,864.32014,1091.1151,764.146,1091.0482,763.68148,1035.2538,870.02784
1094.5889,762.88435,1096.6258,759.5105,1096.2703,763.48123,1048.3032,867.93454,1096.4908,753.60431,1039.3608,862.20728,1102.0711,761.79878,1092.4162,756.44772,1036.3667,867.21827,1090.664,763.18938,1077.0082,817.28292,1053.529,834.48695,1033.4604,866.57742,1050.5387,856.4866,1076.752,816.88481,1038.7044,864.68494,1091.1708,764.09068,1091.0594,763.80314,1035.187,870.10528
1094.5388,762.88989,1094.6993,758.65928,1096.0922,763.65824,1048.6038,867.89023,1096.4686,753.6375,1039.3163,862.34001,1102.0266,761.98681,1092.316,756.54729,1036.5226,867.20718,1090.6472,763.05113,1076.9414,817.42672,1053.7684,834.4703,1032.1574,865.43849,1050.4051,856.50875,1076.7075,816.79634,1039.0385,865.12727,1091.2153,764.07961,1091.0594,763.91374,1035.2205,870.22693
1094.4887,762.89543,1093.8084,758.10646,1095.9698,763.71357,1048.8933,867.85698,1096.4352,753.68175,1039.3163,862.43955,1102.0935,762.2633,1092.2715,756.61366,1036.6228,867.16291,1090.5581,762.92395,1076.8524,817.50417,1054.0078,834.45366,1031.1439,864.48753,1050.316,856.56407,1076.674,816.7521,1039.161,864.96134,1091.1485,764.0022,1091.0817,764.02434,1035.1537,870.34861
1094.3885,762.98393,1093.0066,757.75271,1095.9364,763.72463,1049.1494,867.84587,1096.4018,753.69282,1039.2495,862.56123,1102.1381,762.76101,1092.4052,757.13346,1036.7452,867.14076,1090.469,762.79678,1076.7522,817.58161,1054.2806,834.32641,1030.175,863.6914,1050.227,856.64152,1076.6406,816.70787,1039.6732,865.01653,1091.0594,763.91374,1091.104,764.16812,1035.1203,870.45922
1094.2883,763.07244,1092.2048,757.39896,1095.9364,763.72463,1049.4166,867.84581,1096.3684,753.64858,1039.205,862.66078,1102.1716,763.01539,1092.3162,757.29939,1036.8454,867.11862,1090.3521,762.65302,1076.7077,817.84707,1054.5534,834.19915,1029.4845,863.08324,1050.1268,856.75214,1076.6629,816.71892,1040.1965,865.08278,1090.9926,763.83633,1091.1375,764.33402,1035.0424,870.56984
1094.433,762.95074,1091.6149,758.35027,1095.9029,763.72464,1049.6839,867.84575,1096.3572,753.6154,1039.1382,862.73822,1102.2273,763.15916,1092.3942,757.75284,1036.8788,867.10755,1090.2351,762.50926,1076.7077,818.06827,1054.7092,834.06639,1030.1081,863.37067,1050.0711,856.86276,1076.6852,816.72998,1040.6197,865.22647,1090.9258,763.72574,1091.1486,764.48886,1034.9756,870.60304
1094.3272,762.99501,1091.9375,756.96766,1095.8807,763.64722,1050.0624,867.7793,1096.335,753.58223,1039.0714,862.83778,1102.3498,763.3914,1092.4611,758.22842,1036.8343,867.12968,1090.0291,762.4153,1076.7412,818.21205,1054.8651,833.95576,1030.8542,863.74655,1050.0377,856.96231,1076.7241,816.7355,1040.9537,865.33699,1090.8478,763.5488,1091.1041,764.59947,1034.764,870.63627
1094.2215,763.03927,1091.1016,753.15204,1095.7916,763.61406,1050.3964,867.69074,1096.3127,753.52693,1038.9935,862.90416,1102.4835,763.53516,1092.4835,758.56023,1036.8009,867.24029,1089.8231,762.32133,1076.7301,818.30054,1054.8818,833.86174,1031.2551,863.83495,1050.0044,857.07292,1076.7631,816.74102,1040.9983,865.32592,1090.8032,763.52669,1091.0485,764.68797,1034.508,870.69163
1094.1937,763.14988,1091.5692,752.93441,1095.7359,763.52559,1050.7639,867.61324,1096.2904,753.4827,1038.9378,863.00371,1102.606,763.62361,1092.3388,758.85889,1036.8232,867.32877,1089.6115,762.25501,1076.7523,818.34477,1054.8984,833.76772,1031.8564,864.11132,1050.0044,857.15034,1076.8132,816.77419,1040.3637,865.64682,1090.781,763.61517,1090.9594,764.76541,1034.263,870.73592
1094.1658,763.26049,1092.0368,752.71679,1095.7804,763.47028,1051.0422,867.59106,1096.2458,753.44952,1038.9267,863.08114,1102.6728,763.70102,1092.016,759.53364,1036.8566,867.38407,1089.4,762.1887,1076.7078,818.40008,1054.7537,833.67927,1032.0346,863.98962,1050.0044,857.18352,1076.8633,816.80736,1040.308,865.61365,1090.9146,763.59302,1090.8369,764.85392,1034.0292,870.80234
1094.1547,763.33792,1092.5044,752.49917,1095.8917,763.40389,1051.2872,867.46934,1096.2236,753.44953,1039.0158,863.059,1102.3165,763.82276,1091.7043,759.61113,1036.7898,867.41726,1088.5985,763.16771,1076.6744,818.41115,1054.4753,833.65721,1033.7717,864.39846,1050.0267,857.272,1076.919,816.84053,1040.7757,865.74627,1091.0705,763.55981,1090.6811,764.9535,1033.9401,870.87978
1094.1436,763.41534,1092.9832,752.80875,1096.0476,763.31538,1051.521,867.39186,1096.1902,753.43848,1039.0714,862.9705,1102.0159,763.67904,1091.2702,760.36333,1036.7787,867.4062,1087.797,764.14673,1076.6633,818.43327,1054.3083,833.65725,1033.6714,864.23258,1050.0601,857.38259,1076.9747,816.8737,1041.0875,865.92316,1091.1595,763.51555,1090.5363,765.04201,1033.7843,870.94618
1094.2383,763.47615,1093.5066,753.00772,1096.2035,763.28216,1051.6991,867.39183,1096.2013,753.43847,1039.0714,862.8599,1101.7931,763.57955,1091.7715,761.50243,1036.5783,867.46155,1087.3517,764.65007,1076.6856,818.46645,1054.1412,833.59093,1033.6157,864.11093,1050.0824,857.47107,1076.9858,816.91241,1041.3659,865.98946,1091.1484,763.51555,1090.425,765.04203,1033.6507,870.96833
1094.3329,763.53696,1093.6736,752.98556,1096.1812,763.1605,1051.8661,867.36967,1096.2347,753.42741,1039.0825,862.69399,1101.6038,763.43581,1092.5176,761.8562,1036.3556,867.5722,1086.9065,765.15342,1076.6856,818.46645,1054.041,833.50246,1033.6046,864.03351,1050.1047,857.57061,1076.997,816.95112,1041.5329,866.02261,1091.1595,763.42706,1090.3359,765.06417,1033.5504,870.91305
1094.1381,763.49277,1093.7478,752.89338,1096.1032,763.0831,1051.9775,867.3254,1096.257,753.46058,1039.2718,862.50593,1101.4256,763.32524,1092.4397,761.97788,1036.3222,867.73812,1086.9288,765.43545,1076.7078,818.4222,1053.8739,833.31448,1033.5711,863.84549,1050.1381,857.65909,1077.0081,817.00089,1041.5106,866.13321,1091.1372,763.40495,1090.2023,765.05314,1033.3723,870.89097
1093.9432,763.44857,1093.8221,752.80119,1096.17,762.884,1052.0888,867.24795,1096.2681,753.49376,1039.3608,862.26258,1101.3031,763.13725,1092.0945,761.84523,1036.2666,867.82661,1086.9511,765.71748,1076.7412,818.41114,1053.6846,833.15967,1033.5599,863.66853,1050.1381,857.74757,1077.0193,817.05065,1041.3325,866.22174,1091.0927,763.4492,1090.0687,765.03105,1033.2832,870.8578
1093.8262,763.31587,1093.8963,752.709,1096.1922,762.72915,1052.2113,867.19263,1096.2904,753.50482,1039.4276,862.07454,1101.2029,762.97136,1090.4359,764.06872,1036.1775,867.93723,1087.0124,765.79489,1076.7635,818.40007,1053.4953,833.00487,1033.6491,863.90078,1050.127,857.92454,1077.0137,817.15573,1041.043,866.07802,1090.9925,763.51558,1089.9351,764.98684,1033.2386,870.83569
1093.7093,763.18317,1094.0076,752.69792,1096.1811,762.61855,1052.3449,867.13729,1096.2904,753.538,1039.4387,861.96393,1101.214,762.97136,1090.0462,764.04669,1036.1776,868.01466,1087.0736,765.8723,1076.7523,818.38901,1053.512,833.04911,1033.9943,863.956,1050.1159,858.01302,1077.0082,817.2608,1040.6867,866.06704,1091.0148,763.62618,1089.7903,764.94263,1033.1718,870.76935
1093.5144,763.07814,1094.0744,752.6426,1096.1588,762.64067,1052.4228,867.05985,1096.2793,753.57118,1039.4498,861.96393,1101.2919,762.9271,1090.0796,764.07986,1036.1442,868.08103,1086.9512,766.08248,1076.7746,818.38901,1053.5287,833.09335,1033.9609,864.05555,1050.116,858.20105,1077.0416,817.34928,1040.4306,866.14452,1091.193,763.85841,1089.6567,764.86524,1033.0605,870.70301
1093.3195,762.97311,1095.0208,752.52073,1096.0586,762.66282,1052.4896,866.98242,1096.2793,753.5933,1039.4721,861.95286,1101.2586,763.02665,1090.2912,764.14618,1036.3224,868.20265,1086.8288,766.29265,1076.7746,818.37795,1053.6011,833.30348,1034.0277,864.05554,1050.1049,858.37801,1077.075,817.43775,1040.2524,866.12243,1091.2487,764.04642,1089.5564,764.7436,1033.0382,870.72514
1093.2194,763.07268,1096.7135,753.63745,1096.092,762.75129,1052.5341,866.92711,1096.2682,753.62648,1039.4943,861.96392,1101.1806,763.09303,1090.4248,764.22357,1036.4003,868.22475,1086.7675,766.18759,1076.7635,818.35583,1053.6736,833.51361,1033.9943,863.97812,1050.1049,858.53286,1077.0806,817.48199,1040.4529,866.14451,1091.2488,764.19021,1089.4339,764.6662,1032.9825,870.65879
1093.1192,763.17224,1097.4375,754.76544,1096.1366,762.89506,1052.6009,866.87179,1096.2682,753.63754,1039.4721,861.97499,1101.2363,763.14832,1090.5362,764.30097,1036.3112,868.15841,1086.7062,766.08253,1076.7746,818.36689,1053.785,833.81221,1034.0165,863.98918,1050.0827,858.59923,1077.0862,817.52623,1040.5753,866.17766,1091.2265,764.36718,1089.3114,764.57775,1033.0048,870.59242
1093.0245,763.11143,1098.0949,756.40222,1096.2257,763.00565,1052.7123,866.84964,1096.2793,753.62648,1039.4275,861.97499,1101.1472,763.08198,1090.8368,764.28984,1036.3891,868.09203,1086.7563,765.90555,1076.808,818.34476,1053.8184,834.02235,1034.0276,863.86751,1050.0047,858.62136,1077.0639,817.52624,1040.4751,866.16663,1091.182,764.58839,1089.2112,764.46717,1033.027,870.52605
1092.9298,763.05062,1098.5739,757.59663,1096.337,763.0388,1052.7679,866.79433,1096.2793,753.58224,1039.3941,861.9197,1101.0804,763.01563,1091.0149,764.2345,1036.4559,867.97035,1086.8064,765.72858,1076.8191,818.31158,1053.863,834.18824,1034.1056,863.71265,1049.9045,858.64351,1077.0417,817.52624,1040.4083,866.1224,1091.1264,764.75431,1089.278,764.31231,1033.194,870.53708
1092.7628,762.92899,1098.949,758.84268,1096.4484,763.0056,1052.779,866.7169,1096.2793,753.51588,1039.305,861.88654,1100.9245,762.894,1091.1708,764.12386,1036.4893,867.88186,1087.2462,765.62894,1076.808,818.30052,1053.863,834.27673,1034.15,863.50249,1049.8043,858.68777,1077.0194,817.48201,1040.553,865.70207,1091.0374,764.88705,1089.3113,764.04685,1033.4724,870.51489
1092.5958,762.80737,1099.3242,760.08872,1096.5374,762.92816,1052.7122,866.71692,1096.2904,753.44951,1039.2605,861.86443,1100.7909,762.83873,1091.5605,763.84727,1036.6229,867.81547,1087.686,765.5293,1076.7746,818.31159,1053.9744,834.332,1034.15,863.31447,1049.693,858.70992,1076.9971,817.43777,1040.4638,865.51407,1090.9372,764.98662,1089.3558,763.75927,1033.7953,870.51482
1092.863,762.74095,1099.6993,761.33477,1096.582,762.91709,1052.6009,866.70588,1096.346,753.37208,1039.2494,861.89761,1100.6906,762.79451,1091.8276,763.61494,1036.8122,867.73801,1088.2594,765.36326,1076.7746,818.33371,1054.0189,834.26563,1034.1388,863.10432,1049.5371,858.75419,1077.0305,817.46541,1040.2077,865.4367,1090.8815,765.01981,1089.4448,763.47169,1034.018,870.48159
1093.1302,762.67453,1102.9644,773.21283,1096.5486,762.99452,1052.4561,866.65061,1096.3794,753.34995,1039.2048,861.9308,1100.5347,762.72818,1092.0058,763.51536,1036.6674,867.59426,1088.8328,765.19723,1076.7301,818.34478,1053.9855,834.1661,1034.1945,862.99371,1049.3924,858.82059,1077.0639,817.49306,1039.8959,865.22663,1090.8593,765.07512,1089.5227,763.20622,1034.2295,870.4926
1093.2582,762.58048,1102.4859,774.27473,1096.4595,763.01666,1052.3002,866.62853,1096.3906,753.33889,1039.1714,861.99717,1100.3232,762.66187,1092.1394,763.36048,1036.8455,867.38407,1089.061,764.8709,1076.6744,818.24525,1054.03,834.12185,1034.1722,862.86099,1049.2588,858.89804,1077.0528,817.5373,1039.5618,865.01655,1090.837,765.07512,1089.5894,762.91864,1034.4188,870.35984
1093.3862,762.48644,1099.4122,771.97486,1096.3482,762.97244,1052.111,866.66175,1096.3906,753.33889,1039.1715,862.04141,1100.1005,762.6398,1092.362,763.30513,1037.0904,867.20705,1089.2891,764.54457,1076.6076,818.24526,1054.108,834.11077,1034.2612,862.60658,1049.1252,858.99761,1077.0417,817.58155,1039.1609,864.8065,1090.9483,765.04192,1089.6339,762.66424,1034.5858,870.23814
1093.5198,762.36475,1099.0779,770.63664,1096.3259,762.91714,1051.9439,866.68391,1096.3683,753.36101,1039.1603,862.11884,1099.8666,762.57349,1092.3398,763.4268,1036.5893,867.00808,1089.5675,764.41732,1076.5408,818.23422,1054.1636,834.14394,1034.4059,862.45171,1049.0361,859.10823,1076.9916,817.55944,1038.7934,864.53007,1090.9594,764.86495,1089.7452,762.48725,1034.6971,870.19387
1093.6534,762.24306,1099.0442,769.6191,1096.6488,763.12722,1051.7658,866.73925,1096.3794,753.38313,1039.1826,862.19626,1099.6495,762.57907,1092.3732,763.58164,1036.2218,866.85331,1089.8458,764.29006,1076.4851,818.21211,1054.2861,834.13285,1034.1497,861.97617,1048.9025,859.18569,1076.9414,817.53733,1039.0161,864.6185,1091.015,764.63267,1089.7452,762.34347,1034.7528,870.22704
1093.6757,762.11033,1099.0885,768.53517,1096.7936,763.39263,1051.5877,866.81671,1096.3795,753.42737,1039.2606,862.24048,1099.4324,762.58464,1092.5626,763.91341,1036.3776,866.45511,1089.9961,764.29003,1076.4071,818.22319,1054.3418,834.2545,1034.1608,861.72178,1048.7689,859.24102,1076.9526,817.54285,1038.9716,864.54109,1090.9482,764.30088,1089.7006,762.21075,1034.8419,870.2049
1093.6979,761.9776,1099.1327,766.77657,1096.7714,763.48112,1051.4318,866.90523,1096.4351,753.42736,1039.294,862.27365,1099.4655,761.52285,1092.8523,764.6212,1036.5223,866.15644,1090.1465,764.28999,1076.3848,818.11259,1054.4921,834.34848,1034.2387,861.38995,1048.6464,859.28528,1076.9637,817.54838,1039.2054,864.41938,1090.7031,764.03548,1089.6226,762.10017,1034.9421,870.20488
1093.6868,761.96101,1099.3327,765.09536,1096.6489,763.53645,1051.2314,866.97164,1096.5019,753.47159,1039.2606,862.27366,1099.4098,760.9809,1093.0193,764.82025,1036.1883,866.06804,1090.2522,764.34527,1076.3292,818.07942,1054.6425,834.44246,1034.0493,861.10243,1048.5574,859.29637,1077.0194,817.53731,1038.6374,864.07663,1090.3468,763.86966,1089.6783,762.07803,1035.02,870.12744
